"","Country","Region","Year","HealthSpendingPercent","SuicideRate","Country_Name","GDP_per_Capita","GINI_Index","SuicideRate_sqrt"
"1","IRL","Europe",2018,6.47943,9.28607,"Ireland",93328.98,0.30602926,3.04730536704151
"2","VNM","Western Pacific",2020,4.3322,6.83413,"Vietnam",11851.396,0.36790165,2.61421689995302
"3","NLD","Europe",2006,9.08055,9.58047,"Netherlands",61051.844,0.30043328,3.09523343223092
"4","ETH","Africa",2015,3.82317,5.20544,"Ethiopia",1957.4144,0.34993124,2.28154333730482
"5","MLI","Africa",2006,5.45589,3.94227,"Mali",2118.3147,0.3892922,1.98551504653075
"6","ECU","Americas",2005,5.76794,8.34281,"Ecuador",10647.086,0.53049964,2.88839228637663
"7","VUT","Western Pacific",2010,3.52656,16.92154,"Vanuatu",3359.8496,0.37351298,4.11357994938715
"8","DEU","Europe",2016,11.24167,12.98511,"Germany",60984.477,0.3141309,3.60348581237668
"9","GEO","Europe",2009,9.56682,4.88562,"Georgia",10553.09,0.38234815,2.21034386465093
"10","CRI","Americas",2005,6.6643,6.22886,"Costa Rica",15893.249,0.47510344,2.49576841874402
"11","KAZ","Europe",2012,3.03726,25.34302,"Kazakhstan",28881.242,0.2816882,5.03418513763648
"12","THA","South-East Asia",2006,3.09971,9.30568,"Thailand",15050.525,0.41819033,3.05052126693128
"13","PHL","Western Pacific",2015,3.89827,3.14923,"Philippines",7691.763,0.40351498,1.77460699874648
"14","VNM","Western Pacific",2018,5.02679,7.46774,"Vietnam",10936.894,0.35715547,2.73271659708796
"15","SVK","Europe",2019,6.91965,9.01833,"Slovakia",37273.133,0.23232324,3.00305344607784
"16","SWE","Europe",2015,10.80418,15.14755,"Sweden",59345.35,0.29209688,3.89198535454593
"17","MEX","Americas",2020,6.05374,6.35756,"Mexico",19964.967,0.44594344,2.521420234709
"18","MKD","Europe",2014,6.28993,6.36082,"North Macedonia",18641.613,0.35201505,2.52206661291886
"19","DNK","Europe",2014,10.30918,11.96759,"Denmark",61596.496,0.2835288,3.45942047169754
"20","CHN","Western Pacific",2011,4.34274,9.97236,"China",11187.166,0.42409223,3.15790436840636
"21","TUR","Europe",2011,4.65305,3.10776,"Turkey",21643.8,0.40039355,1.76288400072154
"22","IRQ","Eastern Mediterranean",2006,2.4937,3.6321,"Iraq",10568.914,0.28600612,1.90580691571838
"23","ISR","Europe",2002,6.92268,5.70146,"Israel",31770.395,0.39559424,2.38777302103864
"24","RWA","Africa",2000,3.57583,13.46159,"Rwanda",1015.7939,0.4851838,3.6690039520284
"25","UKR","Europe",2019,7.09175,23.29315,"Ukraine",17636.555,0.26619467,4.82629775293651
"26","PRY","Americas",2018,6.74498,7.39451,"Paraguay",15592.984,0.459551,2.71928483245136
"27","POL","Europe",2018,6.31291,13.473,"Poland",37136.016,0.302149,3.67055854060387
"28","IDN","South-East Asia",2004,2.12002,2.03343,"Indonesia",6843.5464,0.30416507,1.42598387087653
"29","PHL","Western Pacific",2003,3.07663,2.23925,"Philippines",5003.3833,0.4149466,1.49641237631877
"30","TUR","Europe",2017,4.17975,3.35897,"Turkey",28117.953,0.4353174,1.83274930091379
"31","IDN","South-East Asia",2011,2.98942,1.76444,"Indonesia",9274.97,0.37925914,1.32832225005832
"32","KAZ","Europe",2006,3.39825,34.7599,"Kazakhstan",22574.344,0.30243865,5.89575270851823
"33","TUR","Europe",2003,5.01428,2.72641,"Turkey",15227.171,0.42184338,1.65118442337614
"34","DEU","Europe",2015,11.19028,13.30158,"Germany",60099.637,0.31653914,3.64713312068534
"35","ARM","Europe",2019,11.3798,2.69734,"Armenia",16215.36,0.30031213,1.64235806083814
"36","BEL","Europe",2008,9.59316,20.23714,"Belgium",57943.715,0.28373718,4.49857088418089
"37","FRA","Europe",2001,9.70563,19.57477,"France",47678.906,0.3253329,4.42433836861513
"38","NLD","Europe",2007,9.05293,8.44638,"Netherlands",63286.086,0.2959278,2.90626564511918
"39","FRA","Europe",2015,11.43985,15.57142,"France",52018.332,0.32704228,3.94606386162211
"40","TGO","Africa",2006,3.36328,9.02702,"Togo",1941.173,0.42211255,3.00449995839574
"41","BOL","Americas",2019,6.88793,5.3483,"Bolivia",9985.23,0.416443,2.31263918500055
"42","ROU","Europe",2017,5.18879,10.09983,"Romania",33145.82,0.36012593,3.17802297033864
"43","GRC","Europe",2013,8.43796,4.92821,"Greece",30804.97,0.36127293,2.21995720679476
"44","USA","Americas",2017,16.75301,15.19367,"United States",66458.02,0.41177237,3.89790584801634
"45","EST","Europe",2007,5.18456,21.57974,"Estonia",37026.652,0.31178468,4.6453998751453
"46","BOL","Americas",2001,4.82522,6.47186,"Bolivia",6144.9785,0.57366186,2.54398506284923
"47","CAN","Americas",2018,10.94313,12.55595,"Canada",56470.46,0.3250927,3.54343759645912
"48","AUT","Europe",2021,12.15229,14.51307,"Austria",63576.242,0.30701602,3.80960234145245
"49","GBR","Europe",2003,8.07831,7.98613,"United Kingdom",47704.984,0.34856063,2.82597416831789
"50","FRA","Europe",2016,11.49049,14.62787,"France",52327.45,0.31923512,3.82463985232597
"51","DEU","Europe",2010,11.09593,13.23492,"Germany",55233.316,0.30218413,3.63798295762913
"52","FIN","Europe",2005,8.28796,19.95885,"Finland",53234.348,0.27619493,4.46753287620808
"53","SRB","Europe",2017,8.22039,16.25666,"Serbia",19656.764,0.36105734,4.03195486085844
"54","CRI","Americas",2009,7.86019,5.51308,"Costa Rica",18148.764,0.5055479,2.3479948892619
"55","HND","Americas",2019,7.28237,3.05047,"Honduras",6264.019,0.48162824,1.74655947508237
"56","LBR","Africa",2016,9.88515,5.82739,"Liberia",1653.3105,0.35265347,2.41399875724906
"57","AUT","Europe",2019,10.48754,14.58398,"Austria",65312.023,0.3021043,3.81889774673269
"58","ISR","Europe",2017,7.17606,5.07023,"Israel",42732.34,0.38202065,2.25171712255336
"59","SLV","Americas",2019,8.80846,7.79919,"El Salvador",10543.938,0.38778764,2.79270299172683
"60","ISL","Europe",2009,8.77518,14.54155,"Iceland",56365.465,0.2865624,3.81333843239752
"61","PAK","Eastern Mediterranean",2013,2.41648,5.82132,"Pakistan",4407.147,0.29528573,2.41274117965438
"62","IRN","Eastern Mediterranean",2006,5.15991,4.82758,"Iran",13416.842,0.44752038,2.19717545953891
"63","GBR","Europe",2018,9.73838,9.15679,"United Kingdom",53872.934,0.33689743,3.02601883668955
"64","FRA","Europe",2010,11.2256,18.22902,"France",50424.957,0.33720416,4.269545643274
"65","NGA","Africa",2012,3.35984,4.80876,"Nigeria",5563.6416,0.35513008,2.19288850605771
"66","HUN","Europe",2006,7.77806,24.92857,"Hungary",29237.266,0.28296095,4.99285189045299
"67","ZMB","Africa",2015,4.42974,5.70469,"Zambia",3576.9255,0.5583758,2.38844928771787
"68","ECU","Americas",2016,7.58817,8.8261,"Ecuador",13569.797,0.4501621,2.97087529189631
"69","BLR","Europe",2015,6.06528,21.91611,"Belarus",25513.213,0.25633225,4.68146451444417
"70","THA","South-East Asia",2002,3.33472,11.82967,"Thailand",12511.738,0.41944495,3.43942873163553
"71","PRT","Europe",2008,9.58308,13.03143,"Portugal",37488.703,0.3663415,3.60990720102332
"72","GNB","Africa",2021,8.16333,7.66672,"Guinea-Bissau",2450.978,0.33435068,2.76888425182419
"73","DNK","Europe",2015,10.34412,11.02614,"Denmark",62450.02,0.28177238,3.32056320524094
"74","TUR","Europe",2009,5.49439,3.08322,"Turkey",18495.398,0.3896531,1.75591002047371
"75","GRC","Europe",2008,8.82774,3.30634,"Greece",41767.047,0.33587772,1.81833440268835
"76","KAZ","Europe",2011,2.60237,26.57325,"Kazakhstan",27946.16,0.27983844,5.15492482971381
"77","HND","Americas",2007,8.08495,3.29051,"Honduras",5461.9014,0.5581602,1.81397629532472
"78","PHL","Western Pacific",2009,4.16452,2.81715,"Philippines",5965.307,0.41760337,1.67843677271442
"79","SVN","Europe",2021,9.48055,18.85039,"Slovenia",46274.28,0.2428228,4.34170358269654
"80","ARM","Europe",2001,4.64564,3.20517,"Armenia",5044.1167,0.3536436,1.79029885773298
"81","KAZ","Europe",2014,2.97468,22.3735,"Kazakhstan",30986.438,0.2701586,4.73006342452192
"82","BIH","Europe",2004,9.0627,10.45641,"Bosnia and Herzegovina",9473.74,0.3403749,3.2336372709381
"83","FRA","Europe",2004,10.16429,19.53027,"France",48977.824,0.30647254,4.41930650668179
"84","SLV","Americas",2005,9.20058,9.35483,"El Salvador",8050.5347,0.48472306,3.05856665776635
"85","USA","Americas",2011,16.14001,13.44278,"United States",60294.98,0.40934193,3.66643968994446
"86","URY","Americas",2016,8.63851,21.27741,"Uruguay",29427.865,0.3969534,4.61274430247331
"87","HND","Americas",2010,8.72536,3.02535,"Honduras",5396.0723,0.53085744,1.73935332810789
"88","CZE","Europe",2010,7.55344,15.09947,"Czechia",40896.73,0.26623514,3.8858036491825
"89","URY","Americas",2009,7.91611,15.10594,"Uruguay",23213.256,0.45541507,3.88663607763835
"90","CYP","Europe",2004,5.40558,0.89168,"Cyprus",40963.37,0.30089056,0.944288091633057
"91","TZA","Africa",2000,3.4153,5.38798,"Tanzania",1839.9366,0.37266687,2.32120227468439
"92","KGZ","Europe",2014,7.35766,10.11166,"Kyrgyzstan",5513.755,0.26819003,3.17988364567007
"93","PRT","Europe",2003,9.12416,11.77992,"Portugal",35301.07,0.38775018,3.43218880599538
"94","COL","Americas",2002,5.73297,4.72015,"Colombia",11124.361,0.56007546,2.17259061951395
"95","VNM","Western Pacific",2006,4.5698,6.21767,"Vietnam",6098.245,0.35788617,2.49352561647159
"96","TUR","Europe",2007,5.23761,2.86908,"Turkey",19792.387,0.384428,1.69383588343145
"97","KOR","Western Pacific",2006,5.16117,24.45415,"South Korea",32897.965,0.31702983,4.94511374995561
"98","SLV","Americas",2021,10.12669,7.6348,"El Salvador",10809.714,0.39010745,2.76311418511794
"99","VNM","Western Pacific",2008,4.36028,6.64656,"Vietnam",6659.1357,0.35570312,2.57809231797467
"100","BOL","Americas",2011,5.17307,5.68198,"Bolivia",7837.493,0.46080348,2.38369041614049
"101","GEO","Europe",2015,7.29131,5.57732,"Georgia",14936.844,0.36503676,2.36163502684051
"102","SWE","Europe",2003,8.31725,14.48526,"Sweden",50392.918,0.25268546,3.80595060398844
"103","PRY","Americas",2013,6.06428,5.58307,"Paraguay",13700.703,0.479354,2.36285209016561
"104","RWA","Africa",2010,8.08193,7.62389,"Rwanda",1777.6393,0.4722184,2.76113925762537
"105","PER","Americas",2003,4.58704,1.27476,"Peru",8175.834,0.5307964,1.12905270027577
"106","CAN","Americas",2000,8.24814,12.45292,"Canada",47667.434,0.33418295,3.52886950736351
"107","URY","Americas",2014,8.03891,17.58193,"Uruguay",29029.104,0.40110928,4.19308120598683
"108","LTU","Europe",2008,6.29454,38.15835,"Lithuania",30828.797,0.35727036,6.17724453134243
"109","PRT","Europe",2013,9.40487,12.50468,"Portugal",34835.01,0.36187103,3.53619569594218
"110","AZE","Europe",2003,2.72699,2.79872,"Azerbaijan",7218.4717,0.2683288,1.67293753619195
"111","HRV","Europe",2016,6.68087,16.18941,"Croatia",30811.209,0.30897906,4.02360659110704
"112","COL","Americas",2008,6.84192,4.22404,"Colombia",13838.885,0.5530713,2.05524694380018
"113","IDN","South-East Asia",2012,2.91427,1.73812,"Indonesia",9708.612,0.3714888,1.31837779107508
"114","NLD","Europe",2021,11.12491,11.50394,"Netherlands",69323.33,0.2574387,3.39174586312123
"115","CHE","Europe",2011,10.11941,14.66158,"Switzerland",75476.55,0.3171362,3.82904426717686
"116","MWI","Africa",2010,5.14305,6.60035,"Malawi",1504.3751,0.45470712,2.56911463348758
"117","MLT","Europe",2006,8.80992,6.3761,"Malta",34228.355,0.28019977,2.52509405765409
"118","PRY","Americas",2005,4.82935,4.58453,"Paraguay",10290.101,0.5138116,2.14115155932503
"119","ECU","Americas",2020,8.65763,7.59058,"Ecuador",12425.018,0.47309554,2.75510072411155
"120","PRY","Americas",2007,5.02043,4.27049,"Paraguay",11141.87,0.5304046,2.06651639238599
"121","POL","Europe",2008,6.37592,17.11567,"Poland",25998.893,0.33485633,4.13710889390163
"122","DOM","Americas",2006,3.99365,4.26687,"Dominican Republic",12879.065,0.51961064,2.06564033655426
"123","NOR","Europe",2017,10.22984,11.7468,"Norway",87414.586,0.2698671,3.42736050044345
"124","ROU","Europe",2014,5.0279,11.32713,"Romania",28407.402,0.36009043,3.36558018772395
"125","DJI","Eastern Mediterranean",2017,2.46857,8.09011,"Djibouti",5398.751,0.41585726,2.84431186757008
"126","LTU","Europe",2021,7.7597,22.12234,"Lithuania",46575.69,0.36656412,4.70343916724773
"127","DNK","Europe",2008,9.51134,13.05614,"Denmark",63012.863,0.2524627,3.61332810577728
"128","SVN","Europe",2015,8.49824,20.99574,"Slovenia",38839.44,0.25408465,4.58211086727504
"129","RUS","Europe",2012,4.93638,33.60477,"Russia",36104.273,0.40714827,5.79696213546371
"130","LUX","Europe",2001,6.38194,15.77208,"Luxembourg",117732.08,0.30926323,3.97140781083988
"131","ISR","Europe",2006,6.70972,5.57961,"Israel",34583.324,0.4155532,2.36211981067854
"132","GEO","Europe",2018,6.9918,6.99743,"Georgia",17228.68,0.36411363,2.6452655821297
"133","COL","Americas",2020,8.71432,4.81499,"Colombia",16150.725,0.53488696,2.19430854712823
"134","HUN","Europe",2004,7.75806,27.45538,"Hungary",26873.748,0.29864362,5.239788163657
"135","ESP","Europe",2017,8.94652,8.11662,"Spain",45233.24,0.3465126,2.84896823429114
"136","FIN","Europe",2014,9.78115,15.52453,"Finland",53200.723,0.26776803,3.94011801853701
"137","THA","South-East Asia",2004,3.13893,10.84935,"Thailand",13996.504,0.42540312,3.29383515070199
"138","FIN","Europe",2003,7.93805,21.85381,"Finland",50117.133,0.27686426,4.67480587832265
"139","MMR","South-East Asia",2015,5.47781,3.1212,"Myanmar",5313.886,0.3806851,1.76669182372025
"140","LKA","South-East Asia",2016,3.61788,15.10393,"Sri Lanka",13845.614,0.39345774,3.88637749067174
"141","MRT","Africa",2008,3.01339,2.50116,"Mauritania",5813.356,0.35685378,1.58150561175103
"142","KAZ","Europe",2004,3.98308,37.15552,"Kazakhstan",18886.582,0.3183876,6.09553279049502
"143","CAN","Americas",2012,10.54461,12.59646,"Canada",53217.715,0.33539012,3.54914919382096
"144","ALB","Europe",2014,6.43451,4.25204,"Albania",12979.765,0.34598896,2.06204752612543
"145","AUT","Europe",2018,10.34886,15.70386,"Austria",64471.633,0.30847305,3.96280960935546
"146","MLT","Europe",2019,9.07641,5.94768,"Malta",54667.383,0.31041777,2.43878658352878
"147","GNB","Africa",2018,7.28224,7.09957,"Guinea-Bissau",2307.8696,0.34765232,2.66450182961093
"148","BGR","Europe",2018,7.33192,9.72825,"Bulgaria",26709.322,0.41284075,3.11901426736076
"149","SVN","Europe",2010,8.56503,20.58065,"Slovenia",38364.383,0.24933259,4.53659012916089
"150","SEN","Africa",2018,4.43182,6.92184,"Senegal",3998.2864,0.38314784,2.63093899587201
"151","ISL","Europe",2017,8.32431,10.94813,"Iceland",64302.406,0.2613158,3.30879585347903
"152","BGR","Europe",2016,7.45975,9.71233,"Bulgaria",24983.693,0.40589708,3.11646113404291
"153","LVA","Europe",2017,5.96543,21.03604,"Latvia",31865.121,0.35571036,4.58650629564596
"154","DEU","Europe",2018,11.47315,12.81935,"Germany",62914.547,0.31872115,3.58041198746736
"155","HND","Americas",2015,7.48379,6.50331,"Honduras",5812.5347,0.4924883,2.55015881858366
"156","FRA","Europe",2007,10.31564,18.03096,"France",51479.387,0.32427707,4.24628779052951
"157","EGY","Eastern Mediterranean",2015,5.06153,0.96905,"Egypt",13425.912,0.31823358,0.984403372606982
"158","MDA","Europe",2015,8.55764,14.8717,"Moldova",11691.08,0.27028158,3.85638431694768
"159","URY","Americas",2021,8.91666,24.75191,"Uruguay",29441.477,0.40776816,4.97512914405244
"160","CZE","Europe",2004,6.35071,16.44484,"Czechia",34991.887,0.2753318,4.05522379160509
"161","COL","Americas",2021,9.01772,4.96183,"Colombia",17700.06,0.5511767,2.22751655437171
"162","FRA","Europe",2006,10.38566,18.45781,"France",50520.227,0.29691088,4.29625534622885
"163","USA","Americas",2006,14.70878,11.96196,"United States",60676.566,0.413959,3.45860665586591
"164","IDN","South-East Asia",2020,3.42067,1.38052,"Indonesia",12388.545,0.35335615,1.17495531829938
"165","SYC","Africa",2018,4.56916,7.90273,"Seychelles",32841.426,0.3212532,2.81117946776793
"166","TUR","Europe",2010,5.02053,3.10232,"Turkey",19751.621,0.3878508,1.76134039867369
"167","SWE","Europe",2009,8.77038,15.69179,"Sweden",53289.566,0.27339876,3.96128640721673
"168","BGR","Europe",2011,7.10251,11.06691,"Bulgaria",22489.762,0.34275046,3.32669655965193
"169","ESP","Europe",2016,8.94896,7.90032,"Spain",44063.383,0.35757092,2.81075078937995
"170","PRY","Americas",2008,5.03776,3.85899,"Paraguay",11751.14,0.50704694,1.96443121539035
"171","BIH","Europe",2001,7.59562,10.81049,"Bosnia and Herzegovina",8092.636,0.2996643,3.28793096034573
"172","MEX","Americas",2008,5.44587,4.40103,"Mexico",21244.197,0.50843656,2.09786319859041
"173","CYP","Europe",2016,6.65255,5.06436,"Cyprus",41156.77,0.32891682,2.25041329537487
"174","CRI","Americas",2011,8.12198,6.52225,"Costa Rica",19487.002,0.4875928,2.55386961295991
"175","FSM","Western Pacific",2005,18.02141,22.51853,"Micronesia (country)",3747.8838,0.423558,4.74536932177044
"176","UZB","Europe",2000,5.13293,14.93896,"Uzbekistan",3410.6504,0.36011636,3.8650950829184
"177","SEN","Africa",2005,3.67467,6.734,"Senegal",3301.8208,0.3921271,2.59499518303985
"178","PRY","Americas",2014,6.62719,6.8054,"Paraguay",14219.3545,0.50702643,2.60871615933969
"179","SVN","Europe",2005,7.99596,26.94539,"Slovenia",35846.35,0.24634741,5.19089491321102
"180","ISR","Europe",2008,6.8283,5.28849,"Israel",36549.254,0.4164268,2.29967171570205
"181","MDV","South-East Asia",2009,10.09288,2.77505,"Maldives",16162.917,0.38372764,1.6658481323338
"182","IRL","Europe",2004,7.21973,11.63941,"Ireland",61327.246,0.33609548,3.41165795471938
"183","USA","Americas",2000,12.49003,11.16949,"United States",55038.62,0.40138903,3.34207869446547
"184","IDN","South-East Asia",2000,1.85298,2.15073,"Indonesia",6056.382,0.30306277,1.46653673666908
"185","DNK","Europe",2000,8.10438,15.54266,"Denmark",57948.61,0.2376632,3.94241803973145
"186","ESP","Europe",2008,8.38226,7.78349,"Spain",44736.902,0.342204,2.78989067886181
"187","UKR","Europe",2012,7.11789,24.29951,"Ukraine",17848.74,0.24740657,4.92945331654535
"188","URY","Americas",2019,9.24069,23.39972,"Uruguay",30108.074,0.3967629,4.83732570745448
"189","HRV","Europe",2019,6.74317,14.90735,"Croatia",35107.934,0.28908294,3.86100375550193
"190","BWA","Africa",2002,6.6653,12.04675,"Botswana",13479.724,0.6472722,3.47084283712184
"191","ZAF","Africa",2010,7.79358,18.77949,"South Africa",14182.334,0.6338269,4.33353089293246
"192","KGZ","Europe",2000,4.41415,13.44558,"Kyrgyzstan",3638.4636,0.31035012,3.66682151188192
"193","GTM","Americas",2000,5.39686,9.31754,"Guatemala",8773.454,0.54173213,3.05246457800906
"194","NLD","Europe",2015,10.32394,11.78067,"Netherlands",63771.105,0.2824158,3.43229806397988
"195","NOR","Europe",2011,8.73474,13.00432,"Norway",83302.54,0.25300157,3.60615030191477
"196","CYP","Europe",2021,9.47552,3.02316,"Cyprus",49929.84,0.3125177,1.73872366982221
"197","NER","Africa",2005,5.67638,4.05004,"Niger",1233.8755,0.44369024,2.01247111780517
"198","ISR","Europe",2001,7.01818,6.44898,"Israel",32456.18,0.38947663,2.53948419959645
"199","DOM","Americas",2000,4.88427,4.13842,"Dominican Republic",10828.087,0.5151364,2.03431069406814
"200","MDA","Europe",2013,8.683,15.99261,"Moldova",11080.063,0.2853416,3.9990761433111
"201","ALB","Europe",2012,6.15746,4.49102,"Albania",12577.756,0.28960484,2.11920268025501
"202","NOR","Europe",2018,9.96038,13.3477,"Norway",87559.28,0.27560204,3.65345042391436
"203","KAZ","Europe",2003,3.72335,34.81899,"Kazakhstan",17344.752,0.33691478,5.90076181522352
"204","IRL","Europe",2010,10.52404,12.08278,"Ireland",58986.598,0.32295024,3.47602934394979
"205","ITA","Europe",2009,8.95162,7.09689,"Italy",49785.203,0.3383298,2.66399887387364
"206","PRT","Europe",2006,9.35423,11.39157,"Portugal",36579.953,0.3806078,3.37513999709642
"207","ECU","Americas",2021,8.20646,7.55903,"Ecuador",13539.711,0.45797464,2.74936901852043
"208","ECU","Americas",2003,5.70121,6.17132,"Ecuador",9790.751,0.5351386,2.48421416146032
"209","PSE","Eastern Mediterranean",2010,9.10499,0.52978,"Palestine",5432.2437,0.3529443,0.727859876624615
"210","CHE","Europe",2006,9.5802,18.84826,"Switzerland",72728.92,0.33918807,4.34145828034775
"211","NOR","Europe",2003,9.19355,11.57316,"Norway",79930.38,0.2762688,3.40193474364221
"212","CIV","Africa",2015,3.21988,8.05554,"Cote d'Ivoire",5110.8623,0.41468868,2.83822832062539
"213","ITA","Europe",2008,8.53282,6.99131,"Italy",52814.434,0.3376773,2.64410854542698
"214","UKR","Europe",2003,6.54574,31.25677,"Ukraine",13342.88,0.28664893,5.59077543816598
"215","UKR","Europe",2020,7.56217,22.11994,"Ukraine",17092.54,0.25627363,4.70318402786878
"216","ISL","Europe",2016,8.15569,11.80661,"Iceland",63178.207,0.27241105,3.43607479546066
"217","GIN","Africa",2012,3.50399,5.11379,"Guinea",2762.9036,0.33729705,2.26136905435623
"218","SLV","Americas",2013,9.05236,6.75198,"El Salvador",9327.564,0.43358666,2.59845723459133
"219","AZE","Europe",2005,2.22961,3.19253,"Azerbaijan",9901.927,0.26554906,1.78676523359953
"220","IND","South-East Asia",2018,2.85849,14.31066,"India",7714.34,0.34550628,3.78294329854414
"221","PAN","Americas",2015,6.93699,2.75822,"Panama",29933.156,0.50805664,1.66078896913485
"222","MDA","Europe",2012,9.13962,16.70908,"Moldova",10158.386,0.2915884,4.08767415531131
"223","SLV","Americas",2008,8.49586,8.18559,"El Salvador",8704.806,0.46885607,2.86104701114819
"224","DOM","Americas",2014,4.79757,6.17769,"Dominican Republic",16817.645,0.442794,2.48549592636962
"225","LTU","Europe",2009,7.36587,39.25703,"Lithuania",26547.37,0.372185,6.26554307303046
"226","HUN","Europe",2020,7.2876,18.2193,"Hungary",35949.918,0.29711774,4.26840719707012
"227","HTI","Americas",2012,5.56462,8.0995,"Haiti",3285.7075,0.6044839,2.84596205174981
"228","NOR","Europe",2004,8.79598,12.09697,"Norway",82649.414,0.3157802,3.47806986703833
"229","SWE","Europe",2008,8.20824,15.06096,"Sweden",56134.32,0.2811921,3.88084526875267
"230","GRC","Europe",2015,8.22005,4.93624,"Greece",31391.312,0.35996962,2.22176506408756
"231","ESP","Europe",2004,7.65048,8.46393,"Spain",42612.938,0.33301964,2.90928341692589
"232","BGR","Europe",2012,7.53904,12.63208,"Bulgaria",22789.791,0.36011046,3.554163755372
"233","ARM","Europe",2021,12.32269,2.45847,"Armenia",15921.705,0.2794013,1.56795089208814
"234","SEN","Africa",2001,3.68149,6.52992,"Senegal",3149.331,0.41229436,2.55537081457858
"235","CRI","Americas",2008,7.46855,5.35632,"Costa Rica",18555,0.48640883,2.31437248514581
"236","ROU","Europe",2013,5.22433,12.23396,"Romania",27182.37,0.3691507,3.49770782084496
"237","DNK","Europe",2009,10.67432,12.71011,"Denmark",59558.76,0.26701188,3.56512412126142
"238","BOL","Americas",2021,8.15973,4.19678,"Bolivia",9454.198,0.40913323,2.0486044030022
"239","DEU","Europe",2012,10.85346,12.91978,"Germany",58548.1,0.3105579,3.59440954817339
"240","FIN","Europe",2004,8.05913,21.31424,"Finland",51973.39,0.27897653,4.61673477687424
"241","FRA","Europe",2011,11.18498,18.04467,"France",51405.387,0.3329475,4.24790183502397
"242","ROU","Europe",2007,5.02223,11.48586,"Romania",24545.506,0.37547696,3.38907952104993
"243","EST","Europe",2008,5.95725,19.64838,"Estonia",35223.24,0.31915063,4.43264932066591
"244","LVA","Europe",2004,6.20221,26.96057,"Latvia",19844.684,0.36382675,5.19235688295787
"245","CMR","Africa",2007,3.79499,7.9478,"Cameroon",4302.619,0.42820063,2.81918427918432
"246","CAN","Americas",2011,10.40832,12.02242,"Canada",52869.387,0.32657078,3.4673361533027
"247","LAO","Western Pacific",2002,3.69751,5.42914,"Laos",3143.2234,0.32620108,2.33005150157674
"248","MDA","Europe",2014,8.63276,16.17504,"Moldova",11641.121,0.26833853,4.0218204833135
"249","PNG","Western Pacific",2009,2.32938,1.62614,"Papua New Guinea",3349.6436,0.41850442,1.27520194479149
"250","VNM","Western Pacific",2010,5.07146,7.02543,"Vietnam",7274.733,0.39252725,2.65055277253632
"251","KOR","Western Pacific",2010,6.02607,34.91559,"South Korea",37728.88,0.32021224,5.9089415295804
"252","UGA","Africa",2005,5.80516,6.29803,"Uganda",1765.0378,0.4294434,2.50958761552571
"253","BLR","Europe",2002,5.62404,40.31967,"Belarus",12443.933,0.30336243,6.34977716144433
"254","GEO","Europe",2017,6.95936,4.349,"Georgia",16237.624,0.37939596,2.08542561603141
"255","GHA","Africa",2016,3.39036,5.48078,"Ghana",5666.078,0.43512443,2.34110657595933
"256","HND","Americas",2005,7.50086,3.36501,"Honduras",5056.6753,0.5947935,1.83439635847872
"257","DEU","Europe",2005,10.31154,13.28291,"Germany",51633.188,0.31704092,3.6445726772833
"258","LTU","Europe",2019,6.98445,26.32802,"Lithuania",43868.605,0.35251358,5.13108370619697
"259","NOR","Europe",2010,8.85812,11.83676,"Norway",83467.305,0.2572369,3.44045927166708
"260","SVK","Europe",2009,7.94779,13.19024,"Slovakia",27939.568,0.2723098,3.63183700074769
"261","SWE","Europe",2004,8.12962,14.77314,"Sweden",52293.03,0.2614015,3.84358426471959
"262","COL","Americas",2017,7.67864,4.6226,"Colombia",17295.764,0.4970708,2.15002325568818
"263","AUS","Western Pacific",2014,9.8249,13.093,"Australia",54470.16,0.34398198,3.6184250717681
"264","CAF","Africa",2008,4.02636,10.4394,"Central African Republic",1283.2728,0.56177914,3.23100603527756
"265","SRB","Europe",2021,10.00951,15.14375,"Serbia",23668.523,0.3312897,3.89149714120414
"266","DOM","Americas",2009,4.76338,4.26762,"Dominican Republic",13886.884,0.48875645,2.06582187034604
"267","SLV","Americas",2009,8.8375,9.62112,"El Salvador",8494.498,0.4582485,3.1017930298458
"268","ECU","Americas",2000,3.48257,5.55363,"Ecuador",9171.751,0.5629919,2.35661409653766
"269","GIN","Africa",2018,3.73843,4.97705,"Guinea",3455.645,0.29591954,2.23093029922497
"270","POL","Europe",2014,6.4268,17.37237,"Poland",30863.12,0.32824445,4.1680175143586
"271","UKR","Europe",2002,5.9922,32.48522,"Ukraine",12092.789,0.29045695,5.69958068633123
"272","HRV","Europe",2021,8.01352,15.68231,"Croatia",36914.113,0.28895962,3.96008964544996
"273","CHL","Americas",2006,6.07236,10.11738,"Chile",21976.297,0.47706816,3.18078292248937
"274","AUT","Europe",2016,10.35226,15.63208,"Austria",62242.336,0.3079501,3.95374253081811
"275","PRY","Americas",2002,4.75771,3.83222,"Paraguay",9610.748,0.57274485,1.95760568041677
"276","MNG","Western Pacific",2007,4.07523,18.12202,"Mongolia",8750.134,0.3582187,4.25699659384407
"277","SWE","Europe",2010,8.31964,14.61155,"Sweden",55875.72,0.27736187,3.82250572269029
"278","KGZ","Europe",2016,6.41248,9.04868,"Kyrgyzstan",5715.0107,0.26780704,3.00810239187432
"279","PSE","Eastern Mediterranean",2007,9.58784,0.62861,"Palestine",4769.5234,0.35606077,0.792849292110424
